rownames.markers.,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,fold,,up,down
Ppp2r3a,1.10E-06,-0.508980354,0.554,0.711,0.035519383,-1.423044083,,,
Timp3,6.13E-18,-0.509898927,0.196,0.535,1.98E-13,-1.423950433,,,
Immp2l,3.56E-09,-0.511617398,0.418,0.666,0.000114747,-1.425647586,,,
Mib1,4.27E-09,-0.512924343,0.272,0.48,0.000137916,-1.426939673,,,
Pcsk5,3.19E-16,-0.520261549,0.023,0.222,1.03E-11,-1.434215237,,,
Angpt1,3.32E-12,-0.521464946,0.07,0.261,1.07E-07,-1.435412059,,,
Frmpd4,3.95E-07,-0.52283473,0.248,0.447,0.01273901,-1.436775575,,,
Npnt,8.71E-14,-0.527336093,0.07,0.286,2.81E-09,-1.44126547,,,
Por,6.89E-19,-0.527733049,0.026,0.255,2.22E-14,-1.441662087,,,
Sema5a,6.17E-13,-0.531442739,0.076,0.286,1.99E-08,-1.445373891,,,
Mylip,2.37E-10,-0.532410543,0.094,0.277,7.65E-06,-1.446343817,,,
Cacnb4,1.62E-08,-0.533333288,0.042,0.17,0.000523659,-1.447269192,,,
Cdk6,2.11E-10,-0.534393975,0.065,0.231,6.81E-06,-1.448333633,,,
Aldh9a1,3.09E-22,-0.535660245,0.008,0.24,9.96E-18,-1.449605411,,,
Hpn,1.81E-17,-0.53790487,0.026,0.237,5.83E-13,-1.451862542,,,
Greb1l,5.28E-14,-0.53881705,0.018,0.185,1.70E-09,-1.452780809,,,
Srgap2,1.67E-08,-0.540017697,0.298,0.492,0.000538901,-1.453990353,,,
Ywhaz,1.02E-08,-0.542499139,0.426,0.623,0.000328507,-1.456493375,,,
Pcyt2,2.69E-11,-0.543468273,0.089,0.274,8.67E-07,-1.457472107,,,
Tef,8.13E-13,-0.544602179,0.11,0.328,2.62E-08,-1.458618077,,,
Slc17a1,3.33E-15,-0.547099948,0.023,0.21,1.07E-10,-1.461145602,,,
Cd36,1.91E-19,-0.549894791,0.003,0.201,6.17E-15,-1.463978931,,,
Adk,5.24E-10,-0.550508921,0.413,0.663,1.69E-05,-1.464602254,,,
Camkmt,8.39E-08,-0.553617965,0.321,0.514,0.002707121,-1.467761912,,,
Plpp1,1.40E-13,-0.553685993,0.039,0.225,4.52E-09,-1.467831123,,,
Slc47a1,4.87E-12,-0.553707616,0.021,0.17,1.57E-07,-1.467853123,,,
Prkd1,2.84E-09,-0.554536237,0.06,0.21,9.16E-05,-1.468696436,,,
Rdh16,1.97E-13,-0.556158091,0.018,0.179,6.36E-09,-1.470348449,,,
Gm19951,8.64E-08,-0.556941304,0.386,0.556,0.002786295,-1.471146891,,,
Nampt,3.96E-12,-0.564630131,0.154,0.38,1.28E-07,-1.479008282,,,
Srsf5,4.07E-08,-0.569642626,0.342,0.529,0.001313215,-1.484155881,,,
Slc22a5,7.04E-12,-0.569956282,0.11,0.313,2.27E-07,-1.484478586,,,
Slc39a14,4.48E-15,-0.570009794,0.031,0.222,1.44E-10,-1.484533649,,,
Maf,5.54E-18,-0.570153188,0.023,0.243,1.79E-13,-1.484681208,,,
Srsf2,2.60E-17,-0.570190131,0.081,0.343,8.40E-13,-1.484719227,,,
Ell2,2.38E-19,-0.570767176,0.05,0.301,7.67E-15,-1.4853132,,,
Kl,1.27E-17,-0.572733926,0.047,0.283,4.09E-13,-1.487339429,,,
Mapk14,1.02E-16,-0.573394024,0.104,0.368,3.28E-12,-1.48802011,,,
Hps5,1.85E-23,-0.57444377,0.003,0.24,5.95E-19,-1.489103229,,,
Gpc4,3.72E-11,-0.577150421,0.225,0.465,1.20E-06,-1.49189957,,,
Ror1,6.27E-16,-0.580808815,0.023,0.216,2.02E-11,-1.495687537,,,
Sirt3,5.89E-22,-0.581086962,0.016,0.255,1.90E-17,-1.49597593,,,
Vegfa,1.11E-19,-0.581839921,0.044,0.295,3.59E-15,-1.4967569,,,
Evi5,4.52E-11,-0.582471398,0.358,0.59,1.46E-06,-1.497412184,,,
Atp2a2,2.86E-14,-0.589666662,0.253,0.547,9.22E-10,-1.504898997,,,
Trpm6,2.76E-07,-0.590057202,0.031,0.137,0.008917986,-1.50530643,,,
Cpeb4,1.82E-09,-0.593214074,0.582,0.745,5.88E-05,-1.508603914,,,
Grem2,9.19E-11,-0.596787276,0.016,0.146,2.97E-06,-1.512344987,,,
Pcx,3.55E-19,-0.597830653,0.018,0.24,1.15E-14,-1.513439132,,,
Gpc5,4.85E-13,-0.598397835,0.039,0.222,1.57E-08,-1.514034242,,,
Pde4dip,4.98E-16,-0.604602458,0.154,0.429,1.61E-11,-1.520559697,,,
Camk1d,3.58E-18,-0.604789308,0.789,0.96,1.15E-13,-1.520756645,,,
Hnf4a,6.91E-11,-0.606654117,0.026,0.167,2.23E-06,-1.522723626,,,
Ass1,1.70E-17,-0.609601638,0.003,0.182,5.47E-13,-1.525837831,,,
Gstz1,5.62E-22,-0.612449632,0.021,0.267,1.81E-17,-1.528852931,,,
Acot12,1.43E-13,-0.613902601,0.008,0.155,4.62E-09,-1.530393447,,,
Adamts6,1.64E-19,-0.615791201,0.023,0.249,5.29E-15,-1.532398163,,,
Dennd5b,3.76E-18,-0.617090252,0.151,0.456,1.21E-13,-1.533778607,,,
Unc5c,3.75E-21,-0.618038206,0.023,0.271,1.21E-16,-1.53478674,,,
Slc12a6,8.14E-10,-0.620046761,0.282,0.486,2.63E-05,-1.536924995,,,
Tet2,4.39E-14,-0.620712812,0.256,0.547,1.42E-09,-1.537634713,,,
Eef1a1,2.12E-10,-0.62573754,0.073,0.246,6.84E-06,-1.542999442,,,
Hsph1,4.44E-16,-0.62855261,0.091,0.325,1.43E-11,-1.546013171,,,
Cryl1,3.11E-16,-0.636625144,0.018,0.21,1.00E-11,-1.554688065,,,
Hacl1,1.49E-18,-0.640405609,0.013,0.219,4.82E-14,-1.55876734,,,
Spink1,7.14E-19,-0.641816753,0,0.188,2.30E-14,-1.560292764,,,
Tnfaip8,3.46E-11,-0.645208984,0.183,0.413,1.12E-06,-1.563965821,,,
Nbea,2.72E-08,-0.646770028,0.167,0.343,0.000876822,-1.565658999,,,
Uap1,1.64E-19,-0.647145082,0.044,0.292,5.30E-15,-1.566066073,,,
Mtor,5.81E-13,-0.651509874,0.151,0.38,1.87E-08,-1.570811291,,,
Gcnt1,6.74E-18,-0.652255748,0.013,0.213,2.17E-13,-1.571623612,,,
Pclo,5.54E-09,-0.654035011,0.266,0.468,0.00017886,-1.573563077,,,
Ttc7b,2.40E-19,-0.655461878,0.06,0.319,7.74E-15,-1.575120146,,,
Osbpl6,1.12E-20,-0.655678534,0.094,0.395,3.61E-16,-1.575356707,,,
Aldh6a1,4.43E-14,-0.656393078,0.136,0.371,1.43E-09,-1.57613715,,,
Slc8a1,5.27E-10,-0.65783041,0.321,0.562,1.70E-05,-1.57770821,,,
Retreg1,6.66E-12,-0.662416769,0.428,0.684,2.15E-07,-1.582731759,,,
Hnf4g,2.78E-18,-0.66795953,0.013,0.216,8.98E-14,-1.58882423,,,
Arhgap26,6.17E-14,-0.67030809,0.154,0.398,1.99E-09,-1.59141278,,,
Akr1a1,2.16E-26,-0.676715337,0.01,0.289,6.96E-22,-1.598496225,,,
Folh1,1.91E-24,-0.681714422,0.023,0.307,6.15E-20,-1.604044784,,,
Slc16a10,1.32E-07,-0.682194286,0.266,0.422,0.004256816,-1.604578405,,,
Sipa1l1,2.07E-12,-0.684038053,0.238,0.474,6.69E-08,-1.60663037,,,
Gm45792,1.14E-14,-0.692068058,0.008,0.167,3.69E-10,-1.615597768,,,
Neat1,2.35E-11,-0.693045141,0.326,0.599,7.60E-07,-1.616692322,,,
Sec11a,2.78E-12,-0.699299844,0.167,0.392,8.96E-08,-1.623716594,,,
Agps,2.11E-10,-0.705896273,0.253,0.45,6.81E-06,-1.631157705,,,
Nceh1,3.78E-21,-0.711458117,0.05,0.319,1.22E-16,-1.637458243,,,
Ar,1.13E-18,-0.712991335,0.016,0.228,3.65E-14,-1.639199371,,,
Cflar,7.42E-33,-0.713083164,0.034,0.404,2.39E-28,-1.63930371,,,
Cers6,4.90E-11,-0.715889602,0.219,0.429,1.58E-06,-1.64249571,,,
4931406C07Rik,3.75E-25,-0.716453893,0.016,0.292,1.21E-20,-1.643138276,,,
Foxo3,1.52E-06,-0.723605493,0.546,0.669,0.049001804,-1.651303717,,,
Phyhipl,1.60E-19,-0.724538243,0.018,0.243,5.15E-15,-1.652371684,,,
Arhgap15,9.80E-18,-0.727039391,0.047,0.283,3.16E-13,-1.655238825,,,
Galnt14,1.61E-14,-0.728471978,0.018,0.191,5.20E-10,-1.656883284,,,
Alas1,3.10E-13,-0.730426766,0.016,0.17,1.00E-08,-1.659129809,,,
Ddah1,1.05E-27,-0.730687192,0.029,0.347,3.38E-23,-1.659429331,,,
Gas2,2.83E-18,-0.733081239,0.021,0.234,9.12E-14,-1.66218532,,,
Dock4,5.84E-13,-0.733350646,0.154,0.383,1.88E-08,-1.662495742,,,
Lrrk2,1.54E-23,-0.734595055,0.021,0.286,4.98E-19,-1.663930362,,,
Arhgef3,1.60E-15,-0.737796232,0.332,0.629,5.15E-11,-1.667626534,,,
Tsc22d1,7.61E-12,-0.742456561,0.225,0.471,2.46E-07,-1.673022167,,,
Slco1a6,5.01E-16,-0.742609936,0.013,0.195,1.62E-11,-1.673200038,,,
Cyp4b1,4.13E-16,-0.743420691,0.016,0.201,1.33E-11,-1.674140594,,,
Cubn,2.00E-17,-0.743651724,0.023,0.234,6.46E-13,-1.674408712,,,
Sorbs1,7.04E-19,-0.744858364,0.052,0.301,2.27E-14,-1.675809739,,,
Zeb2,6.38E-19,-0.750475066,0.031,0.264,2.06E-14,-1.68234672,,,
Cyp2j5,7.95E-19,-0.754287145,0.023,0.246,2.57E-14,-1.686797917,,,
Lrmda,6.47E-11,-0.755372095,0.402,0.635,2.09E-06,-1.688066916,,,
Clic4,6.39E-19,-0.759480273,0.034,0.267,2.06E-14,-1.692880659,,,
Arhgap42,6.84E-20,-0.76408138,0.021,0.252,2.21E-15,-1.698288288,,,
Gphn,1.14E-22,-0.76431388,0.828,0.964,3.68E-18,-1.698562,,,
Steap2,1.96E-20,-0.764970737,0.063,0.334,6.32E-16,-1.69933553,,,
Abcc2,6.69E-12,-0.773554227,0.021,0.167,2.16E-07,-1.709476069,,,
Tbc1d14,1.18E-14,-0.777601102,0.258,0.523,3.82E-10,-1.714278018,,,
Ugt8a,1.56E-20,-0.779388928,0.016,0.243,5.04E-16,-1.716403714,,,
Bmp6,2.97E-20,-0.780335365,0.026,0.267,9.58E-16,-1.717530079,,,
Cyp2j13,2.22E-14,-0.785938062,0.018,0.191,7.16E-10,-1.724213065,,,
Macrod2,6.72E-20,-0.787446376,0.18,0.511,2.17E-15,-1.726016643,,,
Atp1b1,6.51E-18,-0.790011048,0.439,0.763,2.10E-13,-1.729087704,,,
Ptprg,7.62E-20,-0.791478304,0.217,0.568,2.46E-15,-1.730847123,,,
Galnt18,1.44E-13,-0.793543395,0.146,0.386,4.65E-09,-1.733326452,,,
Rps24,1.52E-18,-0.793652055,0.018,0.231,4.91E-14,-1.733457006,,,
Nfia,2.73E-14,-0.79697168,0.36,0.644,8.81E-10,-1.737450265,,,
Pdzrn3,1.12E-17,-0.799097193,0.013,0.21,3.62E-13,-1.740011924,,,
Aldob,2.73E-19,-0.801533704,0.003,0.201,8.80E-15,-1.742953045,,,
Rida,4.33E-24,-0.803048609,0.047,0.343,1.40E-19,-1.744784198,,,
Rsrp1,6.97E-12,-0.804034567,0.379,0.605,2.25E-07,-1.745977016,,,
Jarid2,3.64E-14,-0.804663248,0.42,0.699,1.17E-09,-1.746738023,,,
Itpr1,5.30E-18,-0.811616944,0.611,0.878,1.71E-13,-1.755177509,,,
Rgl1,7.12E-27,-0.813469243,0.023,0.328,2.30E-22,-1.757432456,,,
Gm42397,1.46E-14,-0.81352938,0.016,0.185,4.72E-10,-1.757505714,,,
Pbld1,5.31E-24,-0.81424669,0.044,0.328,1.71E-19,-1.758379766,,,
Pawr,4.38E-17,-0.82384342,0.178,0.468,1.41E-12,-1.770115403,,,
Msra,2.11E-18,-0.824409728,0.151,0.456,6.81E-14,-1.770810372,,,
Enpp2,3.79E-21,-0.837134231,0.031,0.289,1.22E-16,-1.786497916,,,
Itgb8,2.24E-26,-0.842654621,0.026,0.322,7.23E-22,-1.793346943,,,
Slc16a14,5.40E-10,-0.842740602,0.008,0.119,1.74E-05,-1.793453826,,,
Pter,1.27E-20,-0.85461243,0.023,0.264,4.09E-16,-1.80827291,,,
Hnf4aos,1.97E-15,-0.860179763,0.018,0.201,6.34E-11,-1.815264482,,,
Pank1,3.01E-23,-0.863127685,0.141,0.489,9.71E-19,-1.818977484,,,
Ppara,1.65E-20,-0.86400011,0.026,0.274,5.31E-16,-1.820077786,,,
B4galt1,2.50E-16,-0.864099525,0.084,0.325,8.07E-12,-1.820203212,,,
Rhobtb1,1.96E-24,-0.876635546,0.063,0.38,6.33E-20,-1.836088433,,,
Kcnj15,8.14E-14,-0.877485978,0.018,0.185,2.63E-09,-1.837171079,,,
Adhfe1,2.92E-29,-0.880965544,0.021,0.334,9.42E-25,-1.841607411,,,
Magi2,2.07E-28,-0.880976232,0.102,0.495,6.68E-24,-1.841621053,,,
Acsm2,1.45E-13,-0.89922432,0.021,0.188,4.69E-09,-1.865062943,,,
Fkbp5,1.30E-13,-0.903895238,0.305,0.584,4.20E-09,-1.871111119,,,
Slco3a1,4.22E-20,-0.909690797,0.06,0.325,1.36E-15,-1.878642819,,,
Rbms3,1.31E-08,-0.9127107,0.18,0.353,0.000424198,-1.882579383,,,
Cdk8,1.55E-22,-0.921238955,0.585,0.863,5.02E-18,-1.893740899,,,
Aspa,6.54E-18,-0.932235204,0.013,0.213,2.11E-13,-1.908230177,,,
Sh3d19,7.82E-20,-0.938108785,0.206,0.523,2.52E-15,-1.916014906,,,
Lactb2,1.65E-29,-0.938285195,0.057,0.422,5.31E-25,-1.916249208,,,
Mtss1,4.96E-20,-0.951718061,0.183,0.523,1.60E-15,-1.934174635,,,
Them7,1.23E-16,-0.955956859,0.031,0.24,3.97E-12,-1.939865812,,,
Atp11a,1.83E-13,-0.958568743,0.029,0.198,5.89E-09,-1.943380965,,,
Ptprd,3.48E-23,-0.963060876,0.433,0.787,1.12E-18,-1.949441519,,,
Klf12,5.59E-24,-0.980145155,0.104,0.441,1.80E-19,-1.972663877,,,
Tnfrsf21,3.94E-14,-0.996508931,0.183,0.444,1.27E-09,-1.995166202,,,
Osbpl8,7.23E-22,-0.998026007,0.209,0.55,2.33E-17,-1.997265337,,,
Fggy,5.98E-30,-0.9986188,0.026,0.362,1.93E-25,-1.998086166,,,
Nox4,6.35E-32,-0.999637952,0.021,0.368,2.05E-27,-1.999498159,,,
Egfr,4.56E-28,-1.005183706,0.094,0.459,1.47E-23,-2.007199068,,,
Pik3c2g,8.19E-30,-1.01217197,0.07,0.45,2.64E-25,-2.016945317,,,
Slc27a2,8.34E-17,-1.012885847,0.016,0.21,2.69E-12,-2.017943592,,,
Slc26a4,1.68E-07,-1.014227192,0.021,0.119,0.005426495,-2.019820646,,,
Fut9,1.45E-24,-1.015197267,0.285,0.684,4.69E-20,-2.021179241,,,
Trabd2b,4.52E-22,-1.020364014,0.055,0.343,1.46E-17,-2.028430699,,,
Foxo1,8.75E-21,-1.027552519,0.24,0.571,2.82E-16,-2.038562967,,,
Igfbp7,4.08E-19,-1.030205188,0.146,0.453,1.32E-14,-2.0423147,,,
Fnip2,9.38E-36,-1.048094513,0.023,0.404,3.02E-31,-2.067796933,,,
Aass,1.63E-32,-1.053442006,0.008,0.34,5.26E-28,-2.075475651,,,
Lpin1,5.63E-23,-1.05959309,0.013,0.261,1.82E-18,-2.084343553,,,
Auts2,4.78E-20,-1.078535839,0.026,0.271,1.54E-15,-2.111891678,,,
AY036118,3.03E-15,-1.088946343,0.198,0.453,9.77E-11,-2.127186229,,,
Slc13a1,7.28E-23,-1.090694128,0.018,0.28,2.35E-18,-2.129764819,,,
Erbb4,2.20E-33,-1.093019963,0.128,0.565,7.08E-29,-2.133201078,,,
Rora,4.76E-32,-1.125739135,0.097,0.52,1.54E-27,-2.182133151,,,
Gm19950,3.18E-15,-1.130112003,0.01,0.179,1.03E-10,-2.18875732,,,
Ivns1abp,6.07E-37,-1.144358109,0.35,0.851,1.96E-32,-2.210477591,,,
Acox1,1.06E-27,-1.151693236,0.023,0.334,3.43E-23,-2.221744991,,,
Atp1a1,2.95E-28,-1.171391747,0.196,0.611,9.51E-24,-2.252288672,,,
Bnc2,4.90E-34,-1.17454128,0.029,0.404,1.58E-29,-2.257210992,,,
Nr1h4,8.18E-18,-1.193767939,0.026,0.243,2.64E-13,-2.287493968,,,
Pck1,1.21E-15,-1.195776396,0.023,0.213,3.92E-11,-2.290680734,,,
Pdzd2,1.87E-33,-1.210982972,0.018,0.371,6.04E-29,-2.314953111,,,
Gramd1b,1.68E-18,-1.231735127,0.023,0.246,5.41E-14,-2.348492729,,,
Gk,6.04E-18,-1.242683985,0.026,0.246,1.95E-13,-2.366383643,,,
Pah,1.77E-27,-1.252159017,0.196,0.581,5.70E-23,-2.381976231,,,
Sult1d1,1.71E-38,-1.260624325,0.044,0.453,5.52E-34,-2.395994049,,,
Kcnj16,1.88E-30,-1.26575208,0.102,0.492,6.06E-26,-2.404525257,,,
Slc34a1,1.01E-07,-1.279628287,0.018,0.116,0.003243343,-2.427764171,,,
Lrp2,7.26E-17,-1.295425284,0.021,0.222,2.34E-12,-2.454493394,,,
Slc25a21,9.31E-32,-1.326825447,0.023,0.374,3.00E-27,-2.508500885,,,
Gldc,1.89E-15,-1.402744981,0.023,0.213,6.11E-11,-2.644041793,,,
Dpyd,1.03E-44,-1.418612443,0.039,0.511,3.34E-40,-2.67328276,,,
Glud1,1.81E-32,-1.431945118,0.057,0.432,5.85E-28,-2.698102427,,,
Chpt1,4.13E-35,-1.435597042,0.12,0.556,1.33E-30,-2.704940843,,,
Trps1,2.02E-40,-1.456010644,0.112,0.599,6.52E-36,-2.743486819,,,
Egf,6.20E-14,-1.465719059,0.01,0.167,2.00E-09,-2.762010989,,,
Ndrg1,2.26E-13,-1.532191119,0.031,0.207,7.29E-09,-2.892247711,,,
Sugct,4.32E-43,-1.559446768,0.023,0.471,1.40E-38,-2.947407972,,,
Col4a3,1.41E-33,-1.597352132,0.141,0.578,4.55E-29,-3.025874459,,,
Frmd4b,1.54E-30,-1.622082388,0.023,0.362,4.97E-26,-3.078190221,,,
Abca13,1.01E-09,-1.623914446,0.016,0.134,3.27E-05,-3.082101656,,,
Nhs,1.60E-37,-1.681934796,0.034,0.444,5.16E-33,-3.208579648,,,
Gm26917,3.58E-30,-1.685561614,0.209,0.59,1.15E-25,-3.216655902,,,
Plcb1,3.23E-49,-1.686509595,0.05,0.568,1.04E-44,-3.218770231,,,
Tns1,1.19E-37,-1.70673674,0.146,0.617,3.84E-33,-3.264216484,,,
Slc5a12,2.18E-30,-1.715148432,0.021,0.356,7.03E-26,-3.283304222,,,
Slc4a4,4.20E-37,-1.721667335,0.029,0.432,1.35E-32,-3.298173595,,,
Errfi1,5.89E-19,-1.811155953,0.018,0.234,1.90E-14,-3.509233517,,,
Snx29,2.52E-34,-1.862164192,0.068,0.471,8.14E-30,-3.635526199,,,
Lars2,1.88E-62,-1.888499786,0.12,0.745,6.07E-58,-3.702500129,,,
Dab2,6.09E-54,-1.949898448,0.023,0.556,1.97E-49,-3.863473355,,,
Cmss1,3.86E-75,-1.97678511,0.721,0.979,1.24E-70,-3.936149753,,,
Igf1r,8.72E-26,-1.999601202,0.115,0.456,2.81E-21,-3.998894449,,,
Pde4d,2.34E-42,-2.023521414,0.034,0.489,7.54E-38,-4.065749735,,,
Ghr,5.18E-41,-2.199286191,0.021,0.441,1.67E-36,-4.592520594,,,
Gm42418,9.29E-98,-2.281064015,0.919,1,3.00E-93,-4.860362826,,,
Keg1,7.61E-23,-2.487400087,0.023,0.283,2.46E-18,-5.607664693,,,
Lsamp,8.59E-05,1.613295909,0.204,0.103,1,3.059500022,,,
Rorb,0.000275515,1.154997613,0.389,0.283,1,2.226839552,,,
Slc26a7,0.009446744,0.992051035,0.217,0.146,1,1.989010697,,,
Serpinb9,3.36E-06,0.94611939,0.376,0.246,0.1082609,1.926683224,,,
Grip1,0.001538524,0.941828831,0.366,0.298,1,1.920961801,,,
Negr1,0.000978111,0.827893443,0.41,0.331,1,1.775091562,,,
Susd1,2.16E-05,0.802313913,0.627,0.547,0.696996456,1.743895889,,,
Dlgap1,0.000609518,0.727898308,0.279,0.185,1,1.656224575,,,
Pbx3,0.000221561,0.722494727,0.569,0.495,1,1.650032827,,,
Fras1,0.945224772,0.705893392,0.373,0.422,1,1.631154448,,,
Tesk2,1.72E-06,0.678962089,0.755,0.641,0.055561764,1.60098755,,,
Bcar3,0.011321714,0.666028276,0.726,0.72,1,1.586698784,,,
Car12,0.013181351,0.659535199,0.663,0.635,1,1.579573641,,,
Kif26b,0.004984989,0.62468183,0.394,0.31,1,1.541870746,,,
P2ry14,5.98E-05,0.61853485,0.478,0.362,1,1.535315178,,,
Tenm3,0.001476645,0.609318288,0.431,0.365,1,1.525538181,,,
Wdr17,0.020874811,0.606690881,0.287,0.225,1,1.52276243,,,
Csrp1,2.34E-05,0.594022602,0.36,0.225,0.754531541,1.509449617,,,
A430090L17Rik,5.01E-06,0.587322309,0.36,0.216,0.161650007,1.50245555,,,
Atp7a,0.000146968,0.579085494,0.397,0.292,1,1.493901983,,,
Pde1c,0.000328167,0.563823715,0.736,0.714,1,1.478181799,,,
Ube2e2,3.00E-06,0.558528498,0.778,0.723,0.096795652,1.472766278,,,
Ptbp3,8.27E-06,0.555534616,0.786,0.754,0.266769143,1.46971316,,,
Tshr,0.003071768,0.543608124,0.593,0.532,1,1.457613397,,,
Fgfr2,9.29E-05,0.537882466,0.869,0.851,1,1.451839996,,,
Nav1,0.00047988,0.535606029,0.64,0.59,1,1.449550936,,,
Fntb,0.000501127,0.533172543,0.316,0.216,1,1.447107946,,,
Rnf152,0.000269,0.531208121,0.809,0.821,1,1.445138856,,,
Gm16193,0.001548024,0.5214945,0.222,0.143,1,1.435441464,,,
Abcc4,0.123078081,0.519839852,0.637,0.617,1,1.433796079,,,
Gm13684,0.000218892,0.510922574,0.405,0.289,1,1.424961138,,,
Gm15261,0.001020486,0.506901178,0.548,0.444,1,1.420994704,,,
4933417O13Rik,0.000316099,0.499860287,0.423,0.298,1,1.414076614,,,
Skap1,0.170111037,0.497483574,0.217,0.191,1,1.411748965,,,
Haus4,0.00016416,0.495437303,0.355,0.237,1,1.409748007,,,
Junos,0.002709137,0.494934188,0.535,0.465,1,1.409256467,,,
Gm36975,0.000139494,0.494824259,0.54,0.426,1,1.40914909,,,
Klhl2,5.14E-06,0.493254319,0.554,0.401,0.165764412,1.407616489,,,
Arl6ip5,0.000647986,0.488784349,0.313,0.219,1,1.403261954,,,
Mcc,0.000920393,0.487377269,0.235,0.143,1,1.401894001,,,
Itgav,1.18E-05,0.482293804,0.786,0.714,0.380201777,1.396962994,,,
Rhou,6.76E-05,0.479757193,0.256,0.14,1,1.394508949,,,
Slc38a2,0.002925141,0.479509268,0.517,0.459,1,1.394269326,,,
Cog7,0.00064427,0.478043666,0.439,0.347,1,1.392853637,,,
Alox12,0.000128984,0.477382247,0.274,0.158,1,1.392215215,,,
Hivep2,0.000805272,0.477306195,0.734,0.678,1,1.392141826,,,
Cd9,1.55E-05,0.474922336,0.363,0.219,0.500050479,1.389843399,,,
Gm14634,1.17E-05,0.474437816,0.219,0.1,0.3785968,1.389376707,,,
Cdh1,0.000391304,0.46683468,0.721,0.666,1,1.382073824,,,
Gm36388,0.00021975,0.466781714,0.488,0.356,1,1.382023085,,,
Lrrc4,0.000466188,0.466215316,0.444,0.331,1,1.381480613,,,
Sh3rf1,0.024606308,0.464212278,0.812,0.854,1,1.379563896,,,
Zfp608,0.001193068,0.459362031,0.692,0.623,1,1.374933679,,,
Runx2,0.000895677,0.458662815,0.334,0.228,1,1.374267466,,,
Anxa4,1.07E-05,0.458416824,0.661,0.541,0.34471858,1.374033163,,,
Epb41l4b,0.001436567,0.456824158,0.525,0.441,1,1.372517133,,,
Camkk2,0.051896943,0.453805761,0.24,0.201,1,1.369648563,,,
2610307P16Rik,0.002570242,0.452309156,0.629,0.59,1,1.368228471,,,
Gm14211,5.48E-05,0.449633764,0.193,0.088,1,1.365693524,,,
Gm15614,9.70E-05,0.44650339,0.342,0.213,1,1.362733442,,,
Pdlim3,0.051138192,0.443894401,0.381,0.316,1,1.360271282,,,
Scnn1b,0.003437058,0.443843137,0.551,0.498,1,1.360222948,,,
Pkp2,6.88E-05,0.443536541,0.48,0.347,1,1.35993391,,,
Calm2,5.78E-05,0.443057642,0.478,0.365,1,1.359482558,,,
Tmem64,0.003507564,0.442276129,0.514,0.413,1,1.358746321,,,
Nell2,0.000872919,0.440559345,0.29,0.188,1,1.357130396,,,
Gramd3,7.59E-05,0.439830895,0.708,0.623,1,1.356445322,,,
Arid5b,0.001400788,0.439407674,0.794,0.772,1,1.356047462,,,
Zfhx3,6.77E-06,0.437222372,0.82,0.742,0.218508166,1.353994963,,,
Shroom2,0.004780929,0.437184537,0.721,0.681,1,1.353959455,,,
Tbpl1,0.003271509,0.434422791,0.193,0.116,1,1.351370054,,,
Gm26672,0.000390338,0.434217963,0.191,0.1,1,1.351178206,,,
Elovl6,0.150026578,0.432027038,0.527,0.52,1,1.349127819,,,
Mta3,0.00027511,0.429957179,0.569,0.471,1,1.347193589,,,
Pced1b,0.010882137,0.42986841,0.504,0.441,1,1.3471107,,,
Ppm1l,0.000514252,0.42964523,0.684,0.605,1,1.346902322,,,
Gata3,0.001826305,0.428479355,0.454,0.365,1,1.345814299,,,
Rps6ka3,0.000331671,0.427637416,0.687,0.635,1,1.345029128,,,
Rsf1os1,9.22E-06,0.427528695,0.316,0.176,0.297569971,1.34492777,,,
Ankrd6,0.003529856,0.426537648,0.324,0.237,1,1.344004201,,,
Plagl1,0.000252656,0.426414082,0.413,0.295,1,1.343889093,,,
Serinc2,0.000413395,0.425037611,0.303,0.201,1,1.342607504,,,
Rragd,0.000748124,0.422266953,0.316,0.213,1,1.340031535,,,
Ap1s3,0.002597358,0.420835778,0.504,0.426,1,1.338702864,,,
Kcns3,0.002787737,0.419092237,0.436,0.337,1,1.337085977,,,
Dag1,0.001379216,0.417802229,0.567,0.489,1,1.335890936,,,
Zfp791,0.09523522,0.416491843,0.102,0.067,1,1.33467811,,,
Ubtd1,0.000271905,0.416226386,0.287,0.176,1,1.334432551,,,
B830017H08Rik,1.80E-05,0.414905234,0.204,0.088,0.580310517,1.3332111,,,
Gm16599,0.002224614,0.414854349,0.462,0.359,1,1.333164078,,,
Angpt2,0.000930674,0.414430327,0.232,0.143,1,1.332772305,,,
Gon4l,0.000185768,0.413833355,0.483,0.38,1,1.332220932,,,
Serinc3,5.99E-06,0.413736196,0.856,0.824,0.193393651,1.332131216,,,
Zfp64,0.00053249,0.413145881,0.287,0.182,1,1.331586252,,,
Nol4l,0.001715125,0.409945528,0.285,0.185,1,1.328635647,,,
Zranb2,0.000115549,0.409572468,0.569,0.453,1,1.328292126,,,
Muc20,0.00039047,0.408694679,0.251,0.152,1,1.32748419,,,
Gpm6b,0.136020162,0.407644141,0.251,0.213,1,1.326517897,,,
Gata2,0.002729083,0.404809341,0.211,0.131,1,1.323913937,,,
Cpsf4l,9.85E-05,0.404547773,0.548,0.404,1,1.323673927,,,
4933423P22Rik,0.000204492,0.404340404,0.222,0.119,1,1.323483679,,,
Apobec3,0.005378597,0.404302507,0.42,0.34,1,1.323448914,,,
